trial,value,state,model.beta,model.threshold,trainer.etrace_decay,trainer.gamma,trainer.lr
0,0.3717,COMPLETE,0.8803425703718091,0.8902900193806906,0.904491621162969,0.19621371083766237,0.0054557357298011385
1,0.5139,COMPLETE,0.8612987530164846,0.7689422992015759,0.8408404637197595,0.8832810275457799,5.7213928846218286e-05
2,0.5694,COMPLETE,0.9539243305737862,1.2347499711896202,0.980401477683805,0.33057394418904346,0.000273391559904501
3,0.4167,COMPLETE,0.9689692493585632,1.230874882727754,0.6867062150207182,0.46360053883421704,1.1089611737507799e-05
4,0.1489,PRUNED,0.9422784285227873,1.391144617527706,0.780624549745319,0.8263154261042923,0.010831404410020885
